Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Shinyanga,Kahama,Ushetu,"32.25144963,-4.189712144",shallow well,0,0,unknown,insufficient,1703306119WP06_249,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ushetu,"32.30510159,-4.188919676",shallow well,0,0,unknown,insufficient,1703306119WP02_245,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27454961,-3.832719413",shallow well,0,0,unknown,seasonal,1703305816WP59,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.29770835,-3.866391271",shallow well,0,0,unknown,insufficient,1703305816WP62,good,swn 80,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.32081645,-3.853055435",borehole,0,0,unknown,enough,1703305816WP63,good,other,unknown,never pay,World Bank,World Bank,vwc,under construction
functional,Shinyanga,Shinyanga Rural,Usanda,"33.22418335,-3.863340835",rainwater harvesting,0,0,unknown,seasonal,1703305816WP11,good,other,unknown,never pay,AICT,AICT,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.24549827,-3.856007647",shallow well,0,0,unknown,enough,1703305816WP15,good,nira/tanira,unknown,never pay,AICT,AICT,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27670058,-3.83159179",rainwater harvesting,0,0,unknown,seasonal,1703305816WP57,good,other,unknown,never pay,DWSP,DWSP,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.28615747,-3.822011967",shallow well,0,0,unknown,enough,1703305816WP53,good,swn 80,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.28728181,-3.834304754",shallow well,0,0,unknown,seasonal,1703305816WP50,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27974832,-3.844754543",shallow well,0,0,unknown,insufficient,1703305816WP49,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.23557581,-3.850324428",shallow well,0,0,unknown,seasonal,1703305816WP14,good,nira/tanira,unknown,never pay,AICT,AICT,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27607344,-3.844387885",shallow well,0,0,unknown,insufficient,1703305816WP47,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.29014799,-3.826983823",rainwater harvesting,0,0,unknown,seasonal,1703305816WP46,good,other,unknown,never pay,RWSSP,RWSSP,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.28782847,-3.827138109",borehole,0,0,unknown,enough,1703305816WP45,good,india mark ii,unknown,never pay,RWSP,RWSP,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.31181439,-3.860790722",rainwater harvesting,0,0,unknown,seasonal,1703305816WP66,good,other,unknown,never pay,OXFAM,TWESA,parastatal,none
