Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Mwanza,Kwimba,Sumve,"33.25830972,-2.671276321",shallow well,0,0,unknown,enough,19043053041WP03_120,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Magu,Sumve,"33.24842544,-2.773002294",shallow well,0,0,unknown,enough,19043053031WP36_108,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22900063,-2.74236706",borehole,0,0,unknown,enough,19043053031WP37_109,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22972453,-2.747086696",borehole,0,0,unknown,enough,19043053031WP38_110,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.27553926,-2.718021319",borehole,0,0,unknown,enough,19043053051WP11_147,good,afridev,unknown,never pay,Jaica,Jaica,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.27963629,-2.716836612",borehole,0,0,unknown,enough,19043053051WP10_146,good,afridev,unknown,never pay,Jaica,Jaica,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.28044617,-2.710854203",borehole,0,0,unknown,enough,19043053051WP09_145,good,afridev,unknown,never pay,Jaica,Jaica,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22726564,-2.751945704",borehole,0,0,unknown,enough,19043053031WP41_113,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.28950231,-2.707760502",borehole,0,0,unknown,enough,19043053051WP08_144,good,afridev,unknown,never pay,Jaica,Jaica,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22144363,-2.749159599",borehole,0,0,unknown,enough,19043053031WP40_112,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22952396,-2.75152431",borehole,0,0,unknown,enough,19043053031WP42_114,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22105571,-2.744488489",borehole,0,0,unknown,enough,19043053031WP39_111,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.34301945,-2.675661758",shallow well,0,0,unknown,enough,19043053061WP16_163,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.23315218,-2.754907999",borehole,0,0,unknown,enough,19043053031WP43_115,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.25573987,-2.764926512",shallow well,0,0,unknown,enough,19043053031WP45_117,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.2713559,-2.663734035",shallow well,0,0,unknown,insufficient,19043053041WP01_118,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.31855816,-2.673672797",shallow well,0,0,unknown,insufficient,19043053051WP02_139,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.23639027,-2.72782068",shallow well,0,0,unknown,insufficient,19043053041WP23_137,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.2695428,-2.665731724",shallow well,0,0,unknown,enough,19043053041WP02_119,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.2167196,-2.72068429",borehole,0,0,unknown,enough,19043053041WP10_125,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.21806298,-2.720959432",borehole,0,0,unknown,enough,19043053041WP11_126,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.2181747,-2.719938668",borehole,0,0,unknown,enough,19043053041WP12_127,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22380529,-2.71553902",borehole,0,0,unknown,enough,19043053041WP13_128,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
