Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Iringa,Kilolo,Ukumbi,"35.68439459,-8.06823995",spring,500,150,2005,enough,110773D6942_417,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.68553026,-8.074333492",river/lake,500,200,2008,enough,110773D6944_419,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.68135552,-8.086886685",river/lake,500,120,2005,enough,110773D6945_420,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.6873718,-8.068759592",river/lake,500,100,2005,enough,110773D6943_418,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Uhambingeto,"36.02738522,-7.604493223",shallow well,0,258,1996,insufficient,110773D6408_311,good,afridev,unknown,never pay,DANIDA,DANID,vwc,none
functional,Iringa,Kilolo,Uhambingeto,"36.03112861,-7.509567424",borehole,0,150,2007,enough,110773D6410_313,good,india mark ii,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Uhambingeto,"35.94671844,-7.551854665",spring,0,400,1996,enough,110773D6417_320,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Uhambingeto,"35.94743946,-7.548520734",rainwater harvesting,0,1,2010,seasonal,110773D6419_322,good,gravity,unknown,never pay,Anglican Church,Angli,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.39523743,-7.758937822",spring,2000,150,2008,enough,110773D6501_324,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.20452444,-7.824788454",borehole,0,150,2005,enough,110773D6502_326,good,afridev,unknown,never pay,KKKT,KKKT,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.20873761,-7.826629963",borehole,2000,200,2009,enough,110773D6503_328,good,india mark ii,unknown,monthly,IDYDC,IDYDC,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38998014,-7.757163074",spring,2000,80,2009,enough,110773D6503_329,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38737239,-7.757543938",spring,2000,50,2009,enough,110773D6504_330,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38888881,-7.754646189",spring,2000,60,2009,enough,110773D6505_331,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38878506,-7.752686219",spring,2000,80,2009,enough,110773D6506_332,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38654831,-7.751626674",spring,2000,40,2009,enough,110773D6508_334,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38339988,-7.752829221",spring,2000,49,2009,enough,110773D6510_336,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38119941,-7.752799807",spring,2000,600,2009,enough,110773D6511_337,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.3793484,-7.750779776",spring,2000,30,2009,enough,110773D6512_338,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.37421444,-7.748035925",spring,0,1,2009,enough,110773D6513_339,good,gravity,unknown,never pay,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.36653227,-7.748288854",spring,2000,49,2009,enough,110773D6514_340,good,gravity,unknown,annually,WWF,WWF,vwc,tap broken
functional,Iringa,Kilolo,Udekwa,"36.3759724,-7.742381855",spring,2000,400,2009,enough,110773D6515_341,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38484699,-7.750847474",spring,2000,50,2009,enough,110773D6509_335,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Kilolo,Udekwa,"36.38983084,-7.751537793",spring,2000,50,2009,enough,110773D6507_333,good,gravity,unknown,annually,WWF,WWF,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.20700571,-8.330430245",borehole,0,0,2000,insufficient,1102301729WP05,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.20912038,-8.412804484",spring,0,0,unknown,enough,1102301729WP19,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mufindi,Sao Hill,"35.21934641,-8.410304149",spring,0,0,unknown,enough,1102301729WP20,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mufindi,Sao Hill,"35.22384808,-8.409330264",spring,0,0,unknown,enough,1102301729WP21,good,gravity,unknown,never pay,Sao h,Sao,company,none
